applicant_id,age,gender,state,area_type,occupation,education_level,annual_income_inr,is_student,is_farmer,land_holding_acres,has_disability,is_senior_citizen,has_aadhaar,has_income_cert,has_bank_passbook,has_edu_cert,document_readiness_score,scheme_id,scheme_name,scheme_category,max_income_limit,scheme_benefit_value_inr,eligibility_match_score,grant_probability,processing_days,disbursed_grant_inr,application_outcome,is_approved
APP-115185,16,Female,Telangana,Urban,Student,12th Pass,360713,1,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,65,0.8387,39,0,REJECTED,0
APP-115186,22,Female,Uttar Pradesh,Rural,Student,Undergraduate,121565,1,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,100,0.9618,5,24045,APPROVED,1
APP-115187,18,Female,Andhra Pradesh,Rural,Self-employed,Below 10th,278577,0,0,0.0,0,0,1,1,1,0,87.5,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8101,65,0,REJECTED,0
APP-115188,66,Female,Rajasthan,Urban,Student,10th Pass,94774,1,0,0.0,0,1,1,0,1,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.6937,15,17342,APPROVED,1
APP-115189,51,Male,Kerala,Rural,Farmer,Graduate,30000,0,1,6.88,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.8456,11,21140,APPROVED,1
APP-115190,16,Male,Bihar,Rural,Student,Below 10th,133362,1,0,0.0,1,0,1,1,1,0,87.5,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,55,0.6613,10,66131,APPROVED,1
APP-115191,37,Female,Andhra Pradesh,Urban,Student,Undergraduate,20000,1,0,0.0,0,0,1,1,0,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.7515,7,18180,APPROVED,1
APP-115192,43,Male,Andhra Pradesh,Rural,Student,Below 10th,28214,1,0,0.0,0,0,1,0,0,0,37.5,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.8084,15,404177,APPROVED,1
APP-115193,20,Male,Telangana,Urban,Homemaker,Postgraduate,282203,0,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8391,48,0,REJECTED,0
APP-115194,53,Male,Karnataka,Rural,Self-employed,10th Pass,411661,0,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,35,0.6015,75,0,REJECTED,0
APP-115195,29,Male,Maharashtra,Urban,Salaried,Undergraduate,610092,0,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,35,0.5897,54,0,REJECTED,0
APP-115196,45,Female,West Bengal,Rural,Retired,12th Pass,188063,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.99,5,178200,APPROVED,1
APP-115197,22,Female,Tamil Nadu,Rural,Student,Below 10th,60982,1,0,0.0,0,0,1,1,0,0,62.5,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.6645,22,16075,APPROVED,1
APP-115198,32,Female,Maharashtra,Urban,Self-employed,Undergraduate,186527,0,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.8944,55,0,REJECTED,0
APP-115199,21,Male,Rajasthan,Urban,Student,12th Pass,196399,1,0,0.0,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.99,18,495000,APPROVED,1
APP-115200,28,Male,Telangana,Rural,Student,12th Pass,87197,1,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8721,39,0,REJECTED,0
APP-115201,39,Female,Kerala,Rural,Daily wage worker,12th Pass,83491,0,0,0.0,0,0,1,1,1,0,87.5,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.757,5,18926,APPROVED,1
APP-115202,34,Female,Karnataka,Rural,Farmer,Graduate,208558,0,1,0.36,0,0,0,1,1,1,75.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.6801,21,44883,APPROVED,1
APP-115203,36,Male,Telangana,Rural,Homemaker,12th Pass,40000,0,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.911,5,91097,APPROVED,1
APP-115204,30,Female,Telangana,Rural,Daily wage worker,Below 10th,103773,0,0,0.0,0,0,1,1,1,0,87.5,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9435,20,169826,APPROVED,1
APP-115205,22,Male,Gujarat,Urban,Farmer,Undergraduate,56486,0,1,0.36,0,0,1,1,1,0,87.5,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.8843,20,88426,APPROVED,1
APP-115206,16,Female,Andhra Pradesh,Rural,Homemaker,Below 10th,299259,0,0,0.0,0,0,1,1,1,0,87.5,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7382,21,14764,APPROVED,1
APP-115207,16,Male,Telangana,Rural,Student,12th Pass,272045,1,0,0.0,1,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.7932,10,52351,APPROVED,1
APP-115208,85,Female,Telangana,Urban,Retired,Below 10th,483644,0,0,0.0,1,1,1,1,1,0,87.5,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.7418,44,0,REJECTED,0
APP-115209,37,Male,Telangana,Urban,Homemaker,Below 10th,433921,0,0,0.0,0,0,1,0,1,0,62.5,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.8227,11,82269,APPROVED,1
APP-115210,40,Male,West Bengal,Rural,Student,Graduate,89769,1,0,0.0,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.8162,9,19745,APPROVED,1
APP-115211,29,Male,Uttar Pradesh,Rural,Farmer,Postgraduate,132897,0,1,1.96,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,100,0.9366,5,14049,APPROVED,1
APP-115212,16,Female,West Bengal,Urban,Student,Graduate,324924,1,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,35,0.5658,27,0,REJECTED,0
APP-115213,27,Male,Bihar,Rural,Farmer,Undergraduate,279859,0,1,2.51,0,0,0,1,1,1,75.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.9165,17,5499,APPROVED,1
APP-115214,18,Female,Karnataka,Rural,Farmer,10th Pass,223023,0,1,0.43,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.99,5,495000,APPROVED,1
APP-115215,19,Female,Maharashtra,Rural,Farmer,12th Pass,287638,0,1,10.2,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.99,14,5940,APPROVED,1
APP-115216,33,Male,Karnataka,Urban,Farmer,12th Pass,158653,0,1,2.2,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.8587,12,56677,APPROVED,1
APP-115217,30,Male,Telangana,Rural,Self-employed,Graduate,270195,0,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.8234,58,0,REJECTED,0
APP-115218,52,Female,Karnataka,Rural,Daily wage worker,Undergraduate,63667,0,0,0.0,0,0,1,0,1,1,75.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.7278,14,13101,APPROVED,1
APP-115219,16,Male,Telangana,Rural,Student,Postgraduate,33452,1,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,55,0.6279,9,62795,APPROVED,1
APP-115220,38,Female,Maharashtra,Urban,Farmer,Graduate,279526,0,1,0.32,0,0,1,1,1,0,87.5,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.7245,70,0,REJECTED,0
APP-115221,43,Male,Andhra Pradesh,Rural,Retired,Below 10th,40000,0,0,0.0,0,0,1,0,1,0,62.5,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.6552,22,11793,APPROVED,1
APP-115222,20,Female,Telangana,Rural,Retired,10th Pass,370037,0,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,65,0.753,45,0,REJECTED,0
APP-115223,28,Male,Andhra Pradesh,Rural,Daily wage worker,12th Pass,130510,0,0,0.0,0,0,1,1,0,0,62.5,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.8815,15,17630,APPROVED,1
APP-115224,23,Male,Telangana,Rural,Student,Undergraduate,194314,1,0,0.0,0,0,1,0,1,1,75.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.5835,52,0,REJECTED,0
APP-115225,43,Male,Gujarat,Rural,Daily wage worker,12th Pass,179654,0,0,0.0,0,0,1,0,1,1,75.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.8942,8,116245,APPROVED,1
APP-115226,16,Male,Kerala,Rural,Student,12th Pass,20000,1,0,0.0,0,0,1,1,1,1,100.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.8246,5,14842,APPROVED,1
APP-115227,42,Female,Andhra Pradesh,Urban,Self-employed,Below 10th,417677,0,0,0.0,0,0,1,0,1,0,62.5,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.7002,49,0,REJECTED,0
APP-115228,65,Male,Maharashtra,Rural,Retired,12th Pass,169835,0,0,0.0,0,1,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.9172,55,0,REJECTED,0
APP-115229,26,Male,Andhra Pradesh,Rural,Farmer,Undergraduate,75858,0,1,1.35,1,0,1,0,1,1,75.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9238,19,166291,APPROVED,1
APP-115230,33,Male,Andhra Pradesh,Rural,Farmer,10th Pass,125516,0,1,3.55,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.99,16,128700,APPROVED,1
APP-115231,31,Female,Maharashtra,Rural,Self-employed,Undergraduate,102739,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.99,21,178200,APPROVED,1
APP-115232,57,Female,Telangana,Rural,Student,10th Pass,450000,1,0,0.0,0,0,1,0,1,1,75.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.7303,38,0,REJECTED,0
APP-115233,48,Female,Telangana,Rural,Homemaker,Graduate,231357,0,0,0.0,1,0,1,1,0,1,75.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.8731,29,157160,APPROVED,1
APP-115234,20,Female,Karnataka,Rural,Student,Below 10th,50365,1,0,0.0,0,0,1,1,1,0,87.5,scheme-009,Rural Housing Assistance,Housing,180000,130000,70,0.7282,22,94667,APPROVED,1
APP-115235,39,Female,West Bengal,Rural,Daily wage worker,10th Pass,110695,0,0,0.0,0,0,1,1,1,0,87.5,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.7023,10,12641,APPROVED,1
APP-115236,71,Male,Madhya Pradesh,Rural,Student,10th Pass,24909,1,0,0.0,0,1,1,0,0,1,50.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,70,0.6761,32,121700,APPROVED,1
APP-115237,29,Male,Telangana,Rural,Farmer,Undergraduate,180038,0,1,2.25,0,0,1,1,1,0,87.5,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.8808,12,88076,APPROVED,1
APP-115238,43,Male,Telangana,Urban,Retired,Below 10th,378380,0,0,0.0,0,0,1,1,1,0,87.5,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,35,0.5059,58,0,REJECTED,0
APP-115239,25,Female,West Bengal,Rural,Student,Undergraduate,427808,1,0,0.0,0,0,1,1,1,1,100.0,scheme-006,Skill Development Stipend,Employment,350000,18000,65,0.795,43,0,REJECTED,0
APP-115240,44,Male,Uttar Pradesh,Rural,Student,10th Pass,40989,1,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.99,15,178200,APPROVED,1
APP-115241,53,Male,Bihar,Urban,Student,Postgraduate,28615,1,0,0.0,1,0,1,1,1,1,100.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.8594,18,15468,APPROVED,1
APP-115242,51,Female,Uttar Pradesh,Rural,Farmer,Below 10th,188290,0,1,7.86,0,0,1,1,1,0,87.5,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.7272,8,25452,APPROVED,1
APP-115243,36,Male,Andhra Pradesh,Rural,Student,Postgraduate,50159,1,0,0.0,0,0,0,0,1,1,50.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.6948,48,0,REJECTED,0
APP-115244,33,Male,Tamil Nadu,Rural,Salaried,12th Pass,120000,0,0,0.0,0,0,1,0,1,1,75.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9371,21,168675,APPROVED,1
APP-115245,54,Female,Andhra Pradesh,Rural,Student,Graduate,136089,1,0,0.0,0,0,1,0,1,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.7381,21,17857,APPROVED,1
APP-115246,36,Male,Maharashtra,Urban,Farmer,Graduate,254978,0,1,1.14,0,0,1,0,1,1,75.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9155,9,164797,APPROVED,1
APP-115247,34,Male,Telangana,Urban,Farmer,Postgraduate,201036,0,1,0.77,0,0,1,0,1,1,75.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.8894,14,444719,APPROVED,1
APP-115248,26,Female,Karnataka,Rural,Daily wage worker,Undergraduate,110025,0,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,100,0.9454,10,94542,APPROVED,1
APP-115249,27,Female,Andhra Pradesh,Rural,Farmer,12th Pass,196888,0,1,5.09,0,0,1,0,0,1,50.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.8467,23,5080,APPROVED,1
APP-115250,29,Female,Karnataka,Urban,Student,10th Pass,20000,1,0,0.0,0,0,1,1,1,0,87.5,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.7215,6,47617,APPROVED,1
APP-115251,18,Male,Karnataka,Urban,Student,Graduate,30027,1,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.9114,58,0,REJECTED,0
APP-115252,61,Male,Maharashtra,Rural,Retired,Undergraduate,248747,0,0,0.0,0,1,0,1,1,1,75.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,55,0.6661,24,66606,APPROVED,1
APP-115253,37,Male,Rajasthan,Urban,Student,10th Pass,133081,1,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.928,11,92799,APPROVED,1
APP-115254,39,Male,Telangana,Urban,Salaried,10th Pass,442442,0,0,0.0,0,0,1,1,1,0,87.5,scheme-001,National Merit Scholarship,Education,300000,20000,35,0.5745,50,0,REJECTED,0
APP-115255,16,Female,Andhra Pradesh,Urban,Student,Undergraduate,150819,1,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,100,0.99,9,24750,APPROVED,1
APP-115256,16,Female,Telangana,Rural,Student,12th Pass,135520,1,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.99,15,34650,APPROVED,1
APP-115257,34,Male,Andhra Pradesh,Rural,Student,Undergraduate,20000,1,0,0.0,0,0,1,0,1,1,75.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.7738,48,0,REJECTED,0
APP-115258,45,Male,Karnataka,Rural,Farmer,Below 10th,77164,0,1,5.58,0,0,0,1,1,0,62.5,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.6937,7,16781,APPROVED,1
APP-115259,20,Male,Bihar,Rural,Farmer,12th Pass,132902,0,1,2.12,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.99,5,495000,APPROVED,1
APP-115260,47,Male,Karnataka,Rural,Farmer,10th Pass,85006,0,1,1.82,0,0,1,1,1,0,87.5,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.7234,18,25320,APPROVED,1
APP-115261,21,Female,West Bengal,Rural,Student,Below 10th,162983,1,0,0.0,0,0,1,1,1,0,87.5,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.4896,64,0,REJECTED,0
APP-115262,21,Female,West Bengal,Rural,Student,10th Pass,193002,1,0,0.0,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9681,10,484044,APPROVED,1
APP-115263,49,Male,Telangana,Rural,Student,10th Pass,261390,1,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,35,0.6126,55,0,REJECTED,0
APP-115264,34,Male,Bihar,Rural,Salaried,10th Pass,557738,0,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,35,0.5841,39,0,REJECTED,0
APP-115265,43,Female,Andhra Pradesh,Urban,Farmer,Below 10th,288041,0,1,3.31,0,0,1,1,1,0,87.5,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.99,8,5940,APPROVED,1
APP-115266,46,Female,Rajasthan,Rural,Daily wage worker,Undergraduate,42303,0,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,100,0.99,8,99000,APPROVED,1
APP-115267,45,Female,Andhra Pradesh,Urban,Salaried,Undergraduate,397685,0,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.9233,46,0,REJECTED,0
APP-115268,40,Male,Andhra Pradesh,Urban,Farmer,12th Pass,207738,0,1,11.65,0,0,1,0,1,1,75.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.8035,10,80347,APPROVED,1
APP-115269,35,Female,Andhra Pradesh,Rural,Student,10th Pass,20000,1,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8488,52,0,REJECTED,0
APP-115270,16,Male,Maharashtra,Rural,Student,10th Pass,30775,1,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.99,18,34650,APPROVED,1
APP-115271,39,Male,Telangana,Rural,Farmer,Graduate,242357,0,1,4.44,0,0,1,0,1,1,75.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,35,0.5176,45,0,REJECTED,0
APP-115272,41,Male,Madhya Pradesh,Urban,Farmer,Graduate,143585,0,1,0.19,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,100,0.99,9,14850,APPROVED,1
APP-115273,31,Female,Andhra Pradesh,Urban,Daily wage worker,Undergraduate,126701,0,0,0.0,1,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9826,13,491281,APPROVED,1
APP-115274,38,Male,Bihar,Urban,Farmer,10th Pass,182823,0,1,2.66,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.8757,11,5254,APPROVED,1
APP-115275,26,Male,Rajasthan,Urban,Student,12th Pass,31733,1,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.99,16,34650,APPROVED,1
APP-115276,55,Male,Bihar,Rural,Farmer,12th Pass,56852,0,1,2.31,0,0,1,0,1,1,75.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.8778,20,5267,APPROVED,1
APP-115277,44,Male,Bihar,Rural,Daily wage worker,12th Pass,138557,0,0,0.0,0,0,1,1,1,0,87.5,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.7665,16,19163,APPROVED,1
APP-115278,40,Female,Telangana,Urban,Self-employed,Undergraduate,40000,0,0,0.0,0,0,1,1,0,0,62.5,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.8835,21,441736,APPROVED,1
APP-115279,16,Male,West Bengal,Rural,Student,Undergraduate,85772,1,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,70,0.8287,14,107735,APPROVED,1
APP-115280,23,Female,Telangana,Rural,Student,Below 10th,129553,1,0,0.0,0,0,1,1,1,0,87.5,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.9218,13,18437,APPROVED,1
APP-115281,17,Female,Bihar,Rural,Student,Below 10th,165757,1,0,0.0,0,0,1,0,1,0,62.5,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,70,0.7493,17,74930,APPROVED,1
APP-115282,23,Female,Telangana,Urban,Student,Below 10th,146839,1,0,0.0,0,0,1,1,1,0,87.5,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9466,14,170382,APPROVED,1
APP-115283,39,Male,Telangana,Rural,Student,12th Pass,169335,1,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.8913,49,0,REJECTED,0
APP-115284,36,Female,Maharashtra,Rural,Farmer,Undergraduate,240246,0,1,0.73,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7928,5,15855,APPROVED,1
APP-115285,40,Female,Rajasthan,Rural,Student,Graduate,75177,1,0,0.0,0,0,1,0,1,1,75.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.6938,11,24284,APPROVED,1
APP-115286,24,Male,Tamil Nadu,Rural,Daily wage worker,10th Pass,71366,0,0,0.0,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.8543,5,20666,APPROVED,1
APP-115287,20,Male,Maharashtra,Urban,Student,10th Pass,80450,1,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.8981,9,89812,APPROVED,1
APP-115288,16,Male,Andhra Pradesh,Rural,Farmer,Below 10th,132292,0,1,0.43,0,0,1,0,1,0,62.5,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.9356,16,32748,APPROVED,1
APP-115289,44,Female,Maharashtra,Rural,Farmer,12th Pass,261881,0,1,3.28,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,100,0.99,5,14850,APPROVED,1
APP-115290,51,Female,Tamil Nadu,Rural,Daily wage worker,Undergraduate,100194,0,0,0.0,0,0,1,1,1,0,87.5,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.7578,24,13640,APPROVED,1
APP-115291,16,Male,Andhra Pradesh,Rural,Student,12th Pass,172549,1,0,0.0,0,0,1,0,1,1,75.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,70,0.6323,21,113809,APPROVED,1
APP-115292,44,Female,Uttar Pradesh,Rural,Salaried,Below 10th,655647,0,0,0.0,0,0,1,1,1,0,87.5,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,45,0.604,48,0,REJECTED,0
APP-115293,24,Male,Telangana,Rural,Daily wage worker,Below 10th,160005,0,0,0.0,0,0,1,1,1,0,87.5,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.9127,20,31945,APPROVED,1
APP-115294,16,Male,Tamil Nadu,Rural,Student,12th Pass,248589,1,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,70,0.7784,9,140118,APPROVED,1
APP-115295,50,Female,Karnataka,Rural,Farmer,12th Pass,173897,0,1,1.8,0,0,1,0,1,1,75.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.7437,9,26030,APPROVED,1
APP-115296,40,Male,Kerala,Urban,Daily wage worker,12th Pass,127873,0,0,0.0,0,0,1,1,0,1,75.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.8295,18,414737,APPROVED,1
APP-115297,35,Female,Bihar,Rural,Homemaker,Graduate,421167,0,0,0.0,0,0,1,1,0,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,35,0.4948,44,0,REJECTED,0
APP-115298,38,Male,Telangana,Urban,Farmer,12th Pass,129326,0,1,3.16,0,0,1,0,1,1,75.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.9189,24,119456,APPROVED,1
APP-115299,47,Female,Uttar Pradesh,Rural,Farmer,10th Pass,107802,0,1,0.16,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.8686,5,57328,APPROVED,1
APP-115300,21,Female,West Bengal,Urban,Self-employed,10th Pass,190711,0,0,0.0,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.99,9,19800,APPROVED,1
APP-115301,33,Female,Gujarat,Rural,Farmer,10th Pass,235645,0,1,4.62,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.7709,6,50879,APPROVED,1
APP-115302,51,Female,Karnataka,Rural,Student,12th Pass,24098,1,0,0.0,0,0,1,1,1,1,100.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.8135,15,14643,APPROVED,1
APP-115303,29,Male,Andhra Pradesh,Urban,Daily wage worker,10th Pass,135398,0,0,0.0,0,0,1,1,0,1,75.0,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.99,17,19800,APPROVED,1
APP-115304,26,Male,Telangana,Rural,Farmer,Below 10th,206565,0,1,0.63,0,0,1,1,1,0,87.5,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9746,5,175431,APPROVED,1
APP-115305,38,Male,Andhra Pradesh,Rural,Farmer,10th Pass,148990,0,1,2.79,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.7886,14,52048,APPROVED,1
APP-115306,58,Male,West Bengal,Rural,Daily wage worker,10th Pass,60068,0,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.679,28,44812,APPROVED,1
APP-115307,57,Female,Telangana,Rural,Farmer,10th Pass,41473,0,1,0.44,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.8155,6,16311,APPROVED,1
APP-115308,16,Male,Madhya Pradesh,Rural,Student,10th Pass,20000,1,0,0.0,0,0,1,0,1,0,62.5,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7391,11,14781,APPROVED,1
APP-115309,21,Male,Telangana,Rural,Student,Undergraduate,157201,1,0,0.0,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.9565,16,19129,APPROVED,1
APP-115310,57,Male,Andhra Pradesh,Rural,Farmer,Undergraduate,200779,0,1,2.17,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.7328,30,0,REJECTED,0
